,Index,Title,Year,Total Words,Positive Words,Negative Words
0,494,A good time to buy greenbacks Where the dollar is headed,2015,46,1,1
0,495,Vales of Glenway embraces sustainable design,2015,52,2,0
0,496,GTA builders lead Ontario industry awards,2015,54,2,0
0,497,Toronto's geography of inequity,2015,50,0,3
0,498,Common closing costs you should know about,2015,29,1,0
0,499,Affordable housing: Builders must step up,2015,29,3,0
0,500,Friend should have revealed ties to your ex's girlfriend,2015,57,0,3
0,501,Eliminate debt first before making a large down payment on a house,2015,37,5,0
0,502,Fare hike hits poor the hardest,2015,70,0,2
0,503,Maximize benefits by learning the rules,2015,82,4,1
0,504,Make a date with Property Brothers on Valentine's Day,2015,42,1,0
0,505,"Without fuss, police cut $5M off budget",2015,35,0,1
0,506,"Early in tenure, Tory proves he's everything Ford wasn't",2015,104,3,2
0,507,Olympic Park anchors resurgence in city's east end,2015,33,0,1
0,508,Falling bricks show us the real cost of our neglect,2015,52,0,1
0,509,THE RISING COST OF STAYING AFLOAT,2015,30,2,1
0,510,Complex rules for new home refund,2015,44,0,1
0,511,Vaughan farmer wants buffer zones,2015,81,0,2
0,512,Back-to-school sales revving up,2015,37,3,1
0,513,Higher education costs need more attention in election campaign,2015,60,0,2
0,514,It's time for a national housing strategy,2015,28,0,0
0,515,Roof literally falling in on city's poor,2015,105,0,2
0,516,"Plenty saved, but where to put it?",2015,129,6,0
0,517,McGuinty's green initiative lands a legacy,2015,38,4,0
0,518,Mississauga fears LRT will uproot poor families,2015,36,1,4
0,519,Assessing the true costs of home ownership,2015,22,0,1
0,520,Home sales close 2013 on a high,2014,159,5,1
0,521,New challenges for next-time homebuyers,2014,134,4,1
0,522,"Listed: $639,900 Sold: $848,625",2014,134,3,0
0,523,Auctions an alternative to hot housing market,2014,172,3,7
0,524,"Home prices in for a slide next year, TD predicts",2014,172,3,4
0,525,Toronto real estate market running amok,2014,18,1,1
0,526,Concerning headline diction,2014,22,0,0
0,527,GTA housing market begins to thaw,2014,137,0,1
0,528,"Canadians curb debt, boost worth",2014,10,0,0
0,529,Toronto's hottest street,2014,35,0,0
0,530,BMO slashes five-year fixed mortgage rate,2014,28,0,2
0,531,Tips for riding the home-buying roller-coaster,2014,53,4,0
0,532,More questions than answers in Canada's housing market,2014,47,2,2
0,533,IMF forecasts growth for Canadian economy,2014,76,1,2
0,534,First-time home buyers feeling more confident,2014,26,2,0
0,535,New home sales defy Mother Nature,2014,33,4,0
0,536,Spring real estate market blooms,2014,33,1,0
0,537,"Red-hot housing market poised for downturn, economist says",2014,40,1,1
0,538,CMHC probes role of 'Bank of Mom and Dad',2014,49,1,2
0,539,Debt-to-disposable income ratio edges down,2014,37,1,0
0,540,Luxury home sales up 34 per cent in GTA,2014,57,1,0
0,541,Housing market sizzles in near-record July,2014,31,0,0
0,542,Should you sell while house prices are high?,2014,39,1,0
0,543,Move-up buyers facing pricey real estate market,2014,37,1,1
0,544,Be sure you understand GTA housing market details,2014,50,0,0
0,545,"Toronto, Calgary real estate defying gravity",2014,49,1,1
0,546,Bank of Canada leaves key rate unchanged,2014,26,2,1
0,547,"House prices up 9 per cent in October, TREB reports",2014,34,0,0
0,548,Why first-time homebuyers are still jumping in,2014,40,0,0
0,549,"Housing market healthy, report finds",2014,84,2,1
0,550,Sky's the limit for Toronto homes,2014,48,1,2
0,551,Bank of Canada remains optimistic despite threats to economy,2014,33,1,1
0,552,Stuck on the home-buying sidelines,2014,40,0,2
0,553,Some positives to the price drop,2014,79,0,5
0,554,Canadian house prices end 2013 on surprising high,2014,143,6,2
0,555,Listings shortage slows GTA home sales,2014,161,1,2
0,556,T.O. real estate gets top marks for 'resilience',2014,24,1,0
0,557,"Canadian house market may be cooling, but Toronto still hot",2014,24,1,0
0,558,How a newcomer should navigate the housing market,2014,51,2,0
0,559,"Interior designer on a mission to beautify, one living space at a time",2014,49,2,0
0,560,"Today's new home choices: move up, out or in",2014,42,1,0
0,561,11th-hour bully bid wins tony properties,2014,30,1,0
0,562,We can't continue to defy the laws of economics,2014,75,2,1
0,563,New homebuyer's choice: move up or move out,2014,38,0,0
0,564,"Housing trend is spend more to get less, BMO finds",2014,37,0,1
0,565,GTA homebuyers value walkability over size,2014,22,0,0
0,566,"For some, a GTA home could still be in reach",2014,13,0,0
0,567,'Constrained liquidity' poses risk to housing market,2014,73,1,5
0,568,"After bank bailout and Great Recession, U.S. on rise again",2014,61,0,0
0,569,'Psychological recession' lingers,2014,99,3,3
0,570,2013 marks major low for sales of new homes,2014,113,1,1
0,571,Rising U.S. divorce rates signal an economy on the rebound,2014,149,2,2
0,572,Mortgage insurance premiums to increase,2014,33,0,0
0,573,Cheap thrills in an expensive city,2014,38,0,1
0,574,Building the future of housing,2014,53,2,1
0,575,CMHC's rate hike isn't disastrous for buyers,2014,31,0,0
0,576,'Hot' housing market the problem,2014,78,4,1
0,577,"Neighbourhood school rankings drive demand, house prices",2014,41,2,0
0,578,What's next for the GTA housing market?,2014,41,1,2
0,579,"Housing boom waning, bank warns",2014,54,2,0
0,580,Falling loonie remains the safest bet around,2014,86,3,2
0,581,First-time homebuyer's costly RRSP mistake,2014,16,0,0
0,582,Welcome to Hipsterville,2014,71,0,0
0,583,"Canadians see houses as homes, not nest eggs",2014,111,2,1
0,584,Canadians are reluctant to relocate for a new job,2014,72,0,2
0,585,Bank of Canada lists biggest risks,2014,35,0,1
0,586,"Oil, bank shares send TSX to near-record high",2014,40,0,0
0,587,First-time buyers' first 3 questions,2014,51,0,0
0,588,House prices continue to climb,2014,34,0,0
0,589,Living in London,2014,68,3,3
0,590,There's more to selling than putting up a for-sale sign,2014,19,1,0
0,591,New neighbours paying fair share of Toronto's bill,2014,36,1,3
0,592,Homebuyers want to have walkable communities,2014,27,2,0
0,593,Green light for taller wood construction a game changer,2014,40,2,0
0,594,'Walkable' cities must be 'livable' cities,2014,52,5,1
0,595,Canada set to grow by 2.3 per cent,2014,51,4,3
0,596,'Hot 3' cities defy chill in housing,2014,52,3,1
0,597,Developers shifting sights to larger condominiums,2014,78,2,1
0,598,Change still the constant in historic Yorkville,2014,80,2,0
0,599,Stepping up to help the less fortunate,2014,41,2,1
0,600,HUNGER PAINS,2014,75,1,0
0,601,Price of a new townhouse is on the rise in the GTA,2014,62,1,1
0,602,Five reasons for optimism about Tory,2014,46,1,1
0,603,Legislation takes aim at real estate watchdog,2014,21,1,0
0,604,Toronto's real divide isn't Yonge Street,2014,98,2,0
0,605,RBC lifer tasked with matching record profits,2014,91,1,1
0,606,AyA draws the world to its kitchens,2014,160,5,6
0,607,"Cold winter, hot market",2014,46,2,0
0,608,"GTA houses stay hot, but condos are not",2014,32,0,0
0,609,Jobs outlook shifts into higher gear,2014,24,0,0
0,610,"Canada's middle class rises, but pessimism also grows",2014,31,0,3
0,611,"Land transfer tax is too costly, report says",2014,37,1,2
0,612,An inexpensive way to create affordable housing,2014,48,3,2
0,613,Luxury home sales boom in GTA,2014,54,3,0
0,614,BMO's mortgage interest rate dips,2014,51,0,1
0,615,Household debt ratio near record,2014,69,0,1
0,616,A slow Build,2014,83,1,1
0,617,National home sales drop in September,2014,36,0,0
0,618,Millennials fuelling downtown-living boom,2014,45,0,0
0,619,Experts cautiously optimistic on housing,2014,53,0,0
0,620,Treat predictions as opinion rather than fact,2014,43,1,1
0,621,Treat predictions as opinion rather than fact,2014,43,1,1
0,622,Four things that will affect your personal finances,2014,54,3,0
0,623,Hopes of housing price drop 'misguided',2014,152,3,5
0,624,"City, province must tackle urgent homelessness crisis",2014,195,7,9
0,625,"To lead, Yellen must heed predecessors' failures",2014,190,9,6
0,626,Include energy costs in the price of buildings,2014,125,1,1
0,627,Close the downtown-suburban divide,2014,67,2,0
0,628,Land transfer tax an issue for fall vote,2014,18,0,0
0,629,"Who pays list price, anyway?",2014,36,2,0
0,630,Shortage of house listings likely to lift condo market,2014,40,1,0
0,631,Couple has to compromise for first home,2014,38,1,0
0,632,Tips to avoid making a bad loan choice,2014,25,0,2
0,633,Real estate outlook lifts consumer confidence,2014,33,2,0
0,634,The ins and outs of buying a cottage,2014,39,2,0
0,635,Average price to shatter $1M mark,2014,66,0,0
0,636,Houses that don't sell are city's untold story,2014,71,2,0
0,637,Downsize without pressure of deadline,2014,32,1,0
0,638,Banks urged to stay vigilant about lending,2014,33,2,2
0,639,Summer real estate sees surge in sales,2014,43,1,0
0,640,Renewing our vow on affordability,2014,28,0,0
0,641,Land transfer tax likely staying put,2014,38,1,0
0,642,Stick to a prepared budget,2014,20,0,0
0,643,Real estate bear market? Don't bet on it,2014,43,1,1
0,644,91-year-old a vigorous campaigner for change,2014,50,0,4
0,645,A tale of five neighbourhoods,2014,44,0,1
0,646,November cools down Canadian real estate,2014,35,0,2
0,647,Do your homework before shopping for a home,2014,25,1,0
0,648,Record year for condos in the GTA,2014,41,3,0
0,649,This year's condo completions come after a decade of work,2014,122,0,0
0,650,Real Estate Council PSA aims to ease bidding wars,2014,52,2,0
0,651,Flexibility is key to first home,2014,45,1,0
0,652,Brampton Then and now,2014,33,1,2
0,653,"Think-tank sees pickup in Canada's economy, warns on housing",2014,25,1,1
0,654,Hot spring market ready to cool,2014,49,0,1
0,655,Expand your horizons if it's a house you want,2014,37,1,1
0,656,Learning what income inequality really looks like,2014,84,1,9
0,657,Capitalizing on new trend of diversification,2014,32,0,1
0,658,Deal could limit power to change bank rules,2014,65,0,3
0,659,Building permits plummet in August,2014,48,0,1
0,660,House spending 'vigour' worries Bank of Canada,2014,61,0,0
0,661,Freedom 55 gets a hard reality check,2014,53,1,1
0,662,Cosy kitchen has right ingredients for a reno,2014,35,2,1
0,663,A new capital for China?,2014,32,1,2
0,664,Keeper of Canadian economy a real charmer,2014,74,0,2
0,665,Parsing data on Canada's middle class,2014,29,1,1
0,666,Housing industry proven to drive the economy,2014,38,0,0
0,667,Can golf swing a tax break?,2014,54,2,4
0,668,"Canada's millionaire ranks swell to 320,000",2014,52,2,0
0,669,Bond rating agencies loom like divine oracles,2014,8,0,0
0,670,Condo report under fire for omitted data,2014,50,0,0
0,671,Chow could be Toronto's Robin Hood,2014,35,0,0
0,672,Toronto house sales on pace for record,2014,60,1,1
0,673,Habitat group gets hand from the homeless,2014,110,5,1
0,674,"Analysts may say different, but 21st century belongs to China",2014,16,1,0
0,675,A leap of faith that appears to have paid off,2014,66,2,0
0,676,"U.S. inequality a threat to Canada, report says",2014,59,1,0
0,677,Bidding wars heating up as demand drives prices higher,2014,41,1,0
0,678,"Six decades of unity, separation",2014,102,1,4
0,679,Learning to embrace outsiders,2014,34,2,1
0,680,Open house,2014,52,1,0
0,681,Certifying sites is the next step,2014,118,5,2
0,682,OPEN HOUSE,2014,42,0,0
0,683,Condos help fight the cold for feral cats,2014,63,0,1
0,684,Little fixer-upper or money pit?,2014,62,1,3
0,685,A city becomes a blank canvas,2014,43,0,1
0,686,"Organized religion losing ground, but faith is still there",2014,48,1,3
0,687,Doug Ford's outburst fuels city's NIMBYism,2014,48,0,3
0,688,MaRS tower appraisals warned of slow market,2014,47,0,2
0,689,Repurposing buildings will bring the quirk Toronto needs,2014,34,1,0
0,690,Parkdale seeks community land trust,2014,68,2,3
0,691,"Before buying or selling, resolve to do the research",2014,143,6,1
0,692,Top condo builders see a 'robust' year ahead,2014,196,11,0
0,693,Sky's the limit for Toronto real estate,2014,147,0,2
0,694,Magic upstages policy at city hall,2014,183,4,3
0,695,The ins and outs of the new home HST rebate,2014,36,0,0
0,696,Mortgage broker can be a valuable ally,2014,24,0,0
0,697,How to win when you go to small-claims court,2014,60,2,0
0,698,"Spare us lectures and do something useful, Mr. Oliver",2014,51,2,2
0,699,Remittances built the Philippines. Did they also ruin it?,2014,60,0,0
0,700,"Condo demand remains high, analysts find",2014,17,0,0
0,701,What others teach us about wood-frame construction,2014,43,1,0
0,702,Are homes in the GTA becoming unaffordable?,2014,37,0,1
0,703,Changing the world 100 ideas at a time Bogota did it. Montreal did it. Copenhagen too. Can Toronto?,2014,129,3,0
0,704,The Academy takes a new course,2014,90,1,0
0,705,Early exit from a closed mortgage can be costly,2014,44,0,1
0,706,Kelly asks province to take back social housing,2014,49,1,1
0,707,The lure of a perfect location,2014,77,1,0
0,708,Wynne sells pension plan reform,2014,38,4,1
0,709,"Canada lost 11,000 jobs in August",2014,39,3,3
0,710,Making it look like child's play,2014,78,7,1
0,711,Many challenges await Toronto's Mr. Fix-it,2014,81,1,2
0,712,Rock solid on sustainability,2014,74,4,1
0,713,American society built on the rule of lawlessness,2014,77,1,3
0,714,"Index wages to living costs, experts say",2014,73,2,0
0,715,T.O. house prices to hold steady,2013,130,4,4
0,716,Cooler housing market's pitfalls,2013,145,3,3
0,717,"Land constraints jack up housing costs, report says",2013,139,3,5
0,718,A return to normal,2013,178,1,0
0,719,Less migration to GTA hurts housing market,2013,50,0,0
0,720,"After slump, first-time buyers are back",2013,135,1,1
0,721,"Fears of housing bubble unfounded, BMO says",2013,98,3,3
0,722,"Canadian home prices to rise just 2 per cent a year, says TD",2013,117,1,0
0,723,First-time buyers find Toronto housing market as hot as ever,2013,126,2,1
0,724,"Ottawa's plans could bring higher mortgage rates, experts predict",2013,134,2,0
0,725,Housing market 'in highly unusual place',2013,113,1,4
0,726,How much house can you afford?,2013,77,3,0
0,727,Home sales slide 15 per cent,2013,69,2,2
0,728,Canada's housing picture a bit sunnier,2013,103,2,1
0,729,Foreign buyers boost upscale housing sales,2013,146,4,4
0,730,Condo rents soar to record,2013,134,3,0
0,731,"Home building on 'downward slope,' report says",2013,120,3,6
0,732,"As new home sales slow, jobs disappear",2013,146,9,3
0,733,House prices reach record high,2013,157,3,1
0,734,Home prices bounce up in realtors' new forecast,2013,141,4,6
0,735,GTA's new home prices hit record,2013,52,0,1
0,736,Rising interest rates could dampen home sales,2013,124,5,2
0,737,"House prices to rise, sales will pick up",2013,110,3,1
0,738,Housing bubble ripe for popping,2013,208,2,4
0,739,Canadian home sales inch upwards,2013,108,4,1
